Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
5464,31.515487860493945,31.515487860493945,68.0,68.0,20.0,20,11.0,11,37.0,19,5.098093624491668,9.269261135439397,17.148133100562884,0.0,0.0,3
558,72.37925534228778,84.54288078853372,191.01,223.10999999999999,75.1,30,61.43,39,54.47999999999999,24,23.27761717018344,28.457578536232724,20.64405963587162,32.1,12.163625446245947,4
5709,43.592008452839046,49.65487471888064,115.03999999999999,131.04,20.0,20,31.990000000000002,27,63.05,45,12.12194324066691,7.578582832551991,23.89148237962015,16.0,6.062866266041593,4
5847,57.37672642836986,59.69404171222971,123.8,128.8,40.0,20,28.0,15,55.8,20,12.976965589615155,18.538522270878794,25.861238567875915,5.0,2.317315283859849,3
6317,10.58784195476628,21.421912792201542,17.2,34.8,0.0,0,0.0,0,17.2,10,0.0,0.0,10.58784195476628,17.6,10.834070837435265,2
6334,64.42109971853732,73.13374958235761,198.75,225.63,53.3,90,57.05,45,88.4,60,18.49169176826442,17.276199320744848,28.65320862952804,26.88,8.71264986382029,5
6344,39.63219892283064,46.661334500022605,104.59,123.14,0.0,0,32.32,36,72.27,51,12.246989857404017,0.0,27.38520906542662,18.55,7.029135577191972,4
6401,12.927016340121622,17.851593993501286,21.0,29.0,0.0,0,1.0,1,20.0,14,0.6155722066724582,0.0,12.311444133449163,8.0,4.924577653379665,2
6451,17.46863342903234,26.138532189471817,46.1,68.98,0.0,0,0.0,0,46.1,30,0.0,0.0,17.46863342903234,22.88,8.669898760439477,4
648,14.645432593994245,14.645432593994245,31.6,31.6,0.0,0,0.0,0,31.6,16,0.0,0.0,14.645432593994247,0.0,0.0,3
67,88.21091487948891,92.20861732366008,232.79000000000002,243.34000000000003,88.2,60,60.41,33,84.18,54,22.891109445723288,33.42155029155428,31.898255142211333,10.55,3.9977024441711757,4
6746,9.479811982755857,14.404389636135521,15.4,23.4,0.0,0,0.0,0,15.4,7,0.0,0.0,9.479811982755855,8.0,4.924577653379665,2
70,48.66208036781633,52.45137178409232,128.42,138.42,10.0,10,56.65,45,61.769999999999996,21,21.466335873203516,3.7892914162759954,23.406453078336824,10.0,3.7892914162759954,4
865,51.88297807165093,57.775326223960114,136.92000000000002,152.47000000000003,54.0,20,29.0,15,53.92,36,10.988945107200387,20.462173647890374,20.431859316560168,15.55,5.892348152309173,4
93,41.71167510947728,49.12708401782879,90.0,106.0,30.0,30,16.0,15,44.0,21,7.415408908351517,13.903891703159093,20.39237449796667,16.0,7.415408908351517,3
930,45.975535231779396,45.975535231779396,99.19999999999999,99.19999999999999,20.0,20,33.8,13,45.4,19,15.665051318892578,9.269261135439397,21.041222777447427,0.0,0.0,3
141,56.59396450185054,64.73913608287506,198.37,226.92000000000002,56.0,30,48.32,36,94.05,45,13.785453267779495,15.976518687823917,26.831992546247132,28.55,8.145171581024515,6
1421,24.62288826689833,24.62288826689833,40,40,0,0,12,12,28,15,7.386866480069498,0.0,17.23602178682883,0,0.0,2
16,80.36449404425956,84.99912461197925,173.4,183.4,62.0,30,50.0,16,61.4,22,23.17315283859849,28.73470951986213,28.456631685798946,10.0,4.634630567719698,3
1764,13.54258854679408,19.69831061351866,22,32,0,0,0,0,22,13,0.0,0.0,13.542588546794079,10,6.155722066724581,2
1775,30.778610333622908,36.93433240034749,50,60,0,0,20,11,30,16,12.311444133449163,0.0,18.467166200173743,10,6.155722066724581,2
1912,17.426210934626063,22.060841502345763,37.6,47.6,0.0,0,0.0,0,37.6,16,0.0,0.0,17.426210934626067,10.0,4.634630567719698,3
2004,7.386866480069498,7.386866480069498,12,12,0,0,0,0,12,7,0.0,0.0,7.386866480069498,0,0.0,2
